date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2012-05-01T00:00:00,TPCP,GHCND:BGM00041992,1231,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041859,1420,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041883,407,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041891,6259,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041907,857,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041923,663,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041936,1118,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041943,5226,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041950,592,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041978,7543,0,0,Bangladesh,TPCP
2012-06-01T00:00:00,TPCP,GHCND:BGM00041992,6609,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041859,740,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041883,607,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041891,984,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041907,822,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041923,374,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041936,1899,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041943,1728,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041950,924,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041978,7414,0,0,Bangladesh,TPCP
2012-07-01T00:00:00,TPCP,GHCND:BGM00041992,6452,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041859,391,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041883,988,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041891,3348,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041907,662,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041923,1561,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041936,1348,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041943,2430,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041950,1765,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041978,2834,0,0,Bangladesh,TPCP
2012-08-01T00:00:00,TPCP,GHCND:BGM00041992,2121,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041859,2189,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041883,1170,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041891,1513,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041907,150,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041923,490,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041936,2148,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041943,1207,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041950,1628,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041978,2063,0,0,Bangladesh,TPCP
2012-09-01T00:00:00,TPCP,GHCND:BGM00041992,1691,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041859,0,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041883,0,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041891,15,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041907,0,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041923,0,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041936,0,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041943,0,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041950,0,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041978,0,0,0,Bangladesh,TPCP
2012-10-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041859,0,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041883,71,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041891,388,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041907,554,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041923,257,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041936,292,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041943,102,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041950,71,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041978,36,0,0,Bangladesh,TPCP
2012-11-01T00:00:00,TPCP,GHCND:BGM00041992,122,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041859,0,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041883,0,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041891,0,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041907,0,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041923,51,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041936,20,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041943,0,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041950,0,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041978,0,0,0,Bangladesh,TPCP
2012-12-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041859,0,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041883,0,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041891,0,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041907,0,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041923,3,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041936,61,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041943,0,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041950,0,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041978,0,0,0,Bangladesh,TPCP
2013-01-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041859,135,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041883,219,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041891,71,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041907,132,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041923,0,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041936,150,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041943,30,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041950,61,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041978,6,0,0,Bangladesh,TPCP
2013-02-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041859,43,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041883,30,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041891,155,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041907,5,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041923,26,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041936,79,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041943,249,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041950,46,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041978,33,0,0,Bangladesh,TPCP
2013-03-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041859,318,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041883,292,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041891,1339,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041907,572,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041923,366,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041936,71,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041943,169,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041950,138,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041978,602,0,0,Bangladesh,TPCP
2013-04-01T00:00:00,TPCP,GHCND:BGM00041992,561,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041859,1830,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041883,746,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041891,5024,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041907,1299,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041923,2811,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041936,2759,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041943,3775,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041950,5429,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041978,7793,0,0,Bangladesh,TPCP
2013-05-01T00:00:00,TPCP,GHCND:BGM00041992,4961,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041859,1404,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041883,1268,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041891,1614,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041907,770,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041923,2449,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041936,1042,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041943,2775,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041950,1790,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041978,5723,0,0,Bangladesh,TPCP
2013-06-01T00:00:00,TPCP,GHCND:BGM00041992,4689,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041859,1962,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041883,828,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041891,2757,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041907,720,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041923,3091,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041936,1574,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041943,2050,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041950,3009,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041978,3432,0,0,Bangladesh,TPCP
2013-07-01T00:00:00,TPCP,GHCND:BGM00041992,5036,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041859,871,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041883,552,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041891,3138,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041907,1455,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041923,853,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041936,1560,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041943,2924,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041950,1688,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041978,2582,0,0,Bangladesh,TPCP
2013-08-01T00:00:00,TPCP,GHCND:BGM00041992,7234,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041859,2105,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041883,1041,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041891,2084,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041907,619,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041923,747,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041936,2294,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041943,2350,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041950,3087,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041978,1836,0,0,Bangladesh,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BGM00041992,1523,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041859,20,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041883,312,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041891,767,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041907,53,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041923,545,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041936,691,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041943,1472,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041950,1190,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041978,3592,0,0,Bangladesh,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BGM00041992,1782,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041859,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041883,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041891,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041907,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041923,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041936,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041943,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041950,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041978,0,0,0,Bangladesh,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041859,0,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041883,3,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041891,0,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041907,0,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041923,41,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041936,0,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041943,0,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041950,0,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041978,0,0,0,Bangladesh,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041859,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041883,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041891,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041907,30,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041923,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041936,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041943,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041950,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041978,0,0,0,Bangladesh,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041859,193,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041883,475,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041891,344,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041907,333,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041923,145,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041936,170,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041943,137,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041950,137,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041978,371,0,0,Bangladesh,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BGM00041992,290,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041859,10,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041883,0,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041891,653,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041907,301,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041923,105,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041936,140,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041943,211,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041950,71,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041978,185,0,0,Bangladesh,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BGM00041992,0,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041859,149,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041883,428,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041891,1183,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041907,97,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041923,682,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041936,0,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041943,40,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041950,0,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041978,467,0,0,Bangladesh,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BGM00041992,102,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041859,2716,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041883,1673,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041891,5693,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041907,1254,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041923,1400,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041936,1575,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041943,2210,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041950,2298,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041978,3047,0,0,Bangladesh,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BGM00041992,1091,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041859,1664,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041883,5578,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041891,5214,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041907,4846,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041923,3112,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041936,2843,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041943,6770,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041950,3020,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041978,15782,0,0,Bangladesh,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BGM00041992,6760,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041859,789,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041883,1994,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041891,2506,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041907,1775,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041923,2048,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041936,3663,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041943,3291,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041950,2579,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041978,3976,0,0,Bangladesh,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BGM00041992,7501,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041859,3233,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041883,2528,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041891,5208,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041907,2303,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041923,3627,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041936,2414,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041943,5856,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041950,2615,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041978,7065,0,0,Bangladesh,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BGM00041992,5960,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041859,5965,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041883,3112,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041891,7427,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041907,1742,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041923,1460,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041936,1453,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041943,3503,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041950,2403,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041978,3631,0,0,Bangladesh,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BGM00041992,2571,0,0,Bangladesh,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BGM00041859,56,0,0,Bangladesh,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BGM00041883,643,0,0,Bangladesh,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BGM00041891,436,0,0,Bangladesh,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BGM00041907,894,0,0,Bangladesh,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BGM00041923,485,0,0,Bangladesh,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BGM00041936,381,0,0,Bangladesh,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BGM00041943,975,0,0,Bangladesh,TPCP
